HEADER,SAMPLE,4
HEADER,HEURISTICS,EXPERIENCE,0,CURIOSITY,0.8842888,ACHIEVEMENT,0.6451541,COMPLETION,0.722,AGGRESSION,0.1110005,ADRENALINE,0.9028404,CAUTION,0.3216134,EFFICIENCY,0.9964908,
POSITION,0.02,-32,0.5219226,-32,0,0.3826834,0
POSITION,0.2608534,-32,0.5219226,-32,0,0.3826834,0
POSITION,0.5110669,-32,0.5219226,-32,0,0.3826834,0
POSITION,0.7611525,-32,0.5219226,-32,0,0.3826834,0
POSITION,1.009153,-32,0.5219226,-32,0,0.3826834,0
POSITION,1.256069,-31.94119,0.5220234,-31.99308,0,0.4355181,0
POSITION,1.508395,-31.4438,0.5222313,-31.93457,0,0.5637903,0
POSITION,1.755259,-30.60162,0.5223343,-31.83549,0,0.6324619,0
POSITION,2.006325,-29.72891,0.522441,-31.73282,0,0.6544242,0
POSITION,2.260301,-28.84608,0.5225491,-31.62895,0,0.6613545,0
POSITION,2.506031,-27.99193,0.5226536,-31.52846,0,0.6634841,0
POSITION,2.761747,-27.10304,0.5227623,-31.42389,0,0.6641933,0
POSITION,3.007087,-26.25023,0.5228666,-31.32356,0,0.6644093,0
POSITION,3.258964,-25.37471,0.5233642,-31.22055,0,0.6644812,0
POSITION,3.507333,-24.51137,0.5240108,-31.11898,0,0.6645038,0
POSITION,3.760343,-23.6319,0.5228889,-31.01551,0,0.6645111,0
POSITION,4.040906,-22.65665,0.5216289,-30.90078,0,0.6645136,0
POSITION,4.267215,-21.87,0.5202648,-30.80823,0,0.664514,0
POSITION,4.506293,-21.03896,0.5188237,-30.71046,0,0.6645141,0
POSITION,4.757737,-20.16493,0.5173079,-30.60764,0,0.6645141,0
POSITION,5.005875,-19.3024,0.5158122,-30.50616,0,0.6645141,0
POSITION,5.256427,-18.45445,0.5139875,-30.46499,0,0.6906581,0
INTERACTION,5.345609,House 1,-17.81588,0.5,-31.46215
POSITION,5.505972,-17.81947,0.5109868,-30.8071,0,0.8161923,0
POSITION,5.834008,-17.58346,0.5109868,-31.61258,0,0.9628949,0
POSITION,6.010484,-17.71102,0.5109868,-31.87287,0,0.9960901,0
POSITION,6.25967,-17.91699,0.5109868,-31.81911,0,0.9851608,0
POSITION,6.508525,-18.07354,0.5109868,-31.27314,0,0.9076737,0
POSITION,6.759984,-18.1524,0.5135795,-30.41032,0,0.7671465,0
POSITION,7.011984,-18.16252,0.5143008,-30.2951,0,0.7244198,0
POSITION,7.259031,-18.16252,0.5143008,-30.2951,0,0.7244198,0
POSITION,7.506148,-18.16252,0.5143008,-30.2951,0,0.7244198,0
POSITION,7.755992,-18.16252,0.5143008,-30.2951,0,0.7244198,0
POSITION,8.009439,-17.95019,0.5139051,-30.27466,0,0.535877,0
POSITION,8.259162,-17.25081,0.512457,-30.20768,0,0.299371,0
POSITION,8.513417,-16.36802,0.5109868,-30.12439,0,0.03777177,0
POSITION,8.762319,-15.50333,0.5109868,-30.0445,0,-0.2210296,0
POSITION,9.0074,-14.64962,0.5109868,-29.99538,0,-0.4613556,0
POSITION,9.255181,-13.78239,0.5109868,-29.99711,0,-0.6307383,0
POSITION,9.507325,-12.90393,0.5109868,-29.99887,0,-0.7025772,0
POSITION,9.76002,-12.33875,0.5109868,-29.99999,0,-0.8636308,0
POSITION,10.00744,-12.24546,0.5109868,-30.00017,0,-0.9550501,0
POSITION,10.25547,-12.24546,0.5109868,-30.00017,0,-0.9550501,0
POSITION,10.50953,-12.24546,0.5109868,-30.00017,0,-0.9382301,0
POSITION,10.77672,-12.24546,0.5109868,-30.00017,0,-0.6576468,0
POSITION,11.00904,-12.24546,0.5109868,-30.00017,0,-0.2295453,0
POSITION,11.25775,-12.24546,0.5109868,-30.00017,0,-0.2295453,0
POSITION,11.5065,-12.24546,0.5109868,-30.00017,0,-0.2428048,0
POSITION,11.7556,-12.24546,0.5109868,-30.00017,0,-0.4836207,0
POSITION,12.00617,-12.24429,0.5109868,-30.00029,0,-0.6808664,0
POSITION,12.2603,-11.95255,0.5109868,-30.02885,0,-0.7072375,0
POSITION,12.509,-11.1961,0.5109868,-30.10291,0,-0.7289407,0
POSITION,12.75908,-10.32498,0.5109868,-30.18818,0,-0.7370504,0
POSITION,13.00851,-9.456123,0.5109868,-30.27324,0,-0.7395665,0
POSITION,13.25953,-8.581738,0.5109868,-30.35884,0,-0.7403752,0
POSITION,13.50627,-7.722241,0.5109868,-30.44299,0,-0.74063,0
POSITION,13.75821,-6.849606,0.5109868,-30.48421,0,-0.7223088,0
INTERACTION,13.96561,Mushroom 2 (1),-5.242332,0.5,-29.89128
POSITION,14.01002,-6.023089,0.5109868,-30.19948,0,-0.6231658,0
POSITION,14.25898,-5.266491,0.5109868,-29.90081,0,-0.5838207,0
POSITION,14.5111,-5.242332,0.5109868,-29.89128,0,-0.5829081,0
POSITION,14.75959,-5.242332,0.5109868,-29.89128,0,-0.5829081,0
POSITION,15.01151,-5.133866,0.5109868,-29.92598,0,-0.6469858,0
POSITION,15.25655,-4.589799,0.5109868,-30.10002,0,-0.7430798,0
POSITION,15.51485,-3.730762,0.5109868,-30.37481,0,-0.7886293,0
POSITION,15.75969,-2.914542,0.5109868,-30.63591,0,-0.8015332,0
POSITION,16.005,-2.09678,0.5109868,-30.89749,0,-0.8056921,0
POSITION,16.25915,-1.249567,0.5109868,-31.1685,0,-0.8070553,0
POSITION,16.50631,-0.425641,0.5109868,-31.43206,0,-0.8074732,0
POSITION,16.75599,0.4066877,0.5109868,-31.69831,0,-0.807609,0
POSITION,17.00555,1.238629,0.5109868,-31.96443,0,-0.8076525,0
POSITION,17.26255,2.095342,0.5109868,-32.23847,0,-0.8076666,0
INTERACTION,17.30894,Collectible - Crystal,3.194907,1.556081,-32.5902
POSITION,17.50533,2.885627,0.5109868,-32.35958,0,-0.7632816,0
POSITION,17.7569,3.626676,0.5109868,-32.01077,0,-0.6029421,0
POSITION,18.00894,4.335155,0.5109868,-31.48519,0,-0.5000405,0
POSITION,18.25743,5.033637,0.5109868,-30.96701,0,-0.4660057,0
POSITION,18.50677,5.734519,0.5109868,-30.44707,0,-0.454826,0
POSITION,18.75627,6.435853,0.5109868,-29.92678,0,-0.4512426,0
INTERACTION,18.77331,Mushroom 3 (2),7.452192,0.5,-30.12482
POSITION,19.00832,7.144351,0.5109868,-29.40118,0,-0.4500675,0
POSITION,19.25692,7.843163,0.5109868,-28.88276,0,-0.4497181,0
INTERACTION,19.32611,Mushroom 1 (2),8.823634,0.5,-28.15539
POSITION,19.51162,8.559099,0.5109868,-28.35163,0,-0.449605,0
POSITION,19.75833,8.823634,0.5109868,-28.15539,0,-0.4495866,0
POSITION,20.0055,8.854031,0.5109868,-28.1468,0,-0.4689673,0
POSITION,20.25699,9.25744,0.5109868,-28.035,0,-0.5410698,0
POSITION,20.50462,10.05614,0.5109868,-27.81424,0,-0.5841483,0
POSITION,20.75939,10.91371,0.5109868,-27.57278,0,-0.5972811,0
POSITION,21.00762,11.74669,0.5109868,-27.32903,0,-0.5977906,0
POSITION,21.25872,12.45601,0.5109868,-26.84159,0,-0.4916198,0
POSITION,21.50864,13.00855,0.5109868,-26.16939,0,-0.3783104,0
POSITION,21.76357,13.42905,0.5109868,-25.38248,0,-0.2858167,0
POSITION,22.00923,13.83429,0.5109868,-24.62414,0,-0.2568802,0
POSITION,22.25796,14.24459,0.5109868,-23.8563,0,-0.2474309,0
POSITION,22.50763,14.65644,0.5109868,-23.08559,0,-0.2443727,0
POSITION,22.75776,15.06904,0.5109868,-22.31346,0,-0.2433906,0
POSITION,23.00932,15.484,0.5109868,-21.53693,0,-0.2430749,0
POSITION,23.26159,15.90013,0.5109868,-20.7582,0,-0.2429741,0
POSITION,23.50786,16.30636,0.5109868,-19.99799,0,-0.2429428,0
POSITION,23.76064,16.72334,0.5109868,-19.21768,0,-0.2429324,0
POSITION,24.0084,17.13202,0.5109868,-18.4529,0,-0.2429292,0
POSITION,24.25532,17.53932,0.5109868,-17.6907,0,-0.2429282,0
POSITION,24.50804,17.95619,0.5109868,-16.91058,0,-0.2429279,0
POSITION,24.75702,18.36692,0.5109868,-16.14198,0,-0.2429278,0
POSITION,25.00679,18.77892,0.5109868,-15.37098,0,-0.2429277,0
POSITION,25.25848,19.19409,0.5109868,-14.59404,0,-0.2429277,0
POSITION,25.5094,19.608,0.5109868,-13.81947,0,-0.2429277,0
POSITION,25.75861,20.01909,0.5109868,-13.05018,0,-0.2429277,0
POSITION,26.00781,20.43015,0.5109868,-12.28093,0,-0.2429276,0
POSITION,26.2562,20.83987,0.5109868,-11.51418,0,-0.2429276,0
POSITION,26.54069,21.30915,0.5109868,-10.636,0,-0.2429277,0
POSITION,26.79461,21.72801,0.5109868,-9.852155,0,-0.2429277,0
POSITION,27.02443,22.1071,0.5109868,-9.142737,0,-0.2429277,0
POSITION,27.27869,22.52652,0.5109868,-8.357859,0,-0.2429277,0
POSITION,27.50997,22.90803,0.5109868,-7.643909,0,-0.2429278,0
POSITION,27.75536,23.3128,0.5109868,-6.886446,0,-0.2429278,0
POSITION,28.0096,23.7322,0.5109868,-6.101598,0,-0.2429278,0
POSITION,28.25564,24.13806,0.5109868,-5.342082,0,-0.2429278,0
POSITION,28.50553,24.55024,0.5109868,-4.570745,0,-0.2429278,0
POSITION,28.75638,24.96405,0.5109868,-3.796381,0,-0.2429278,0
POSITION,29.00893,25.38062,0.5109868,-3.016809,0,-0.2429278,0
POSITION,29.25755,25.79073,0.5109868,-2.24936,0,-0.2429278,0
POSITION,29.5066,26.20155,0.5109868,-1.480588,0,-0.2429277,0
POSITION,29.7596,26.61888,0.5109868,-0.6995944,0,-0.2429277,0
POSITION,30.00799,27.02862,0.5109868,0.06717644,0,-0.2429277,0
POSITION,30.25702,27.43943,0.5109868,0.8359312,0,-0.2429277,0
POSITION,30.50897,27.85502,0.5109868,1.61365,0,-0.2429277,0
POSITION,30.75812,28.26714,0.5109868,2.381673,0,-0.2449232,0
POSITION,31.00908,28.69611,0.5109868,3.144102,0,-0.2507739,0
POSITION,31.25678,29.12114,0.5109868,3.895771,0,-0.2533635,0
INTERACTION,31.38489,Mushroom 1 (1),29.94728,0.5,5.065919
POSITION,31.50618,29.58121,0.5109868,4.620384,0,-0.2802085,0
POSITION,31.76008,29.94728,0.5109868,5.065919,0,-0.3108347,0
POSITION,32.01053,29.94728,0.5109868,5.065919,0,-0.3108347,0
POSITION,32.25966,29.90088,0.5109868,5.045306,0,-0.1940277,0
POSITION,32.50686,29.47594,0.5109868,4.854405,0,0.06355558,0
POSITION,32.75557,28.70432,0.5109868,4.507182,0,0.3183987,0
POSITION,33.01003,27.89218,0.5109868,4.14171,0,0.5567768,0
POSITION,33.29693,26.97649,0.5109868,3.729637,0,0.7617345,0
POSITION,33.50574,26.30992,0.5109868,3.430053,0,0.8112586,0
POSITION,33.76012,25.49803,0.5109868,3.064672,0,0.8310527,0
POSITION,34.00529,24.71551,0.5109868,2.712502,0,0.8369325,0
POSITION,34.26178,23.8969,0.5109868,2.344093,0,0.8388897,0
POSITION,34.50752,23.11254,0.5109868,1.991098,0,0.8394762,0
POSITION,34.75747,22.31482,0.5109868,1.632095,0,0.8396691,0
POSITION,35.00747,21.51686,0.5109868,1.27298,0,0.8397309,0
POSITION,35.26043,20.70948,0.5109868,0.9096314,0,0.8397509,0
POSITION,35.51002,19.91288,0.5109868,0.551128,0,0.839757,0
POSITION,35.75564,19.12893,0.5109868,0.1983231,0,0.8397589,0
POSITION,36.01089,18.31425,0.5109868,-0.1683135,0,0.8397593,0
POSITION,36.25983,17.51971,0.5109868,-0.5258861,0,0.8397595,0
POSITION,36.50983,16.72181,0.5109868,-0.8849734,0,0.8397596,0
POSITION,36.7562,15.93547,0.5109868,-1.238856,0,0.8397596,0
POSITION,37.0059,15.13853,0.5109868,-1.597513,0,0.8397596,0
POSITION,37.25827,14.333,0.5109868,-1.960029,0,0.8397596,0
POSITION,37.50594,13.54684,0.5109868,-2.316438,0,0.8402181,0
POSITION,37.76384,12.72691,0.5109868,-2.68653,0,0.8401732,0
POSITION,38.01012,11.94418,0.5109868,-3.039,0,0.8398693,0
POSITION,38.27197,11.11042,0.5109868,-3.41097,0,0.8384621,0
POSITION,38.51094,10.31908,0.5109868,-3.681297,0,0.8210192,0
POSITION,38.76263,9.483873,0.5109868,-3.961383,0,0.814676,0
POSITION,39.01888,8.633513,0.5109868,-4.246551,0,0.8126648,0
